date,latitude,longitude,name,d2m,t2m,swvl1,jumlah_hotspot,frp
2024-12-11,4.500000000000007,96.09999999999988,Aceh,23.10275000000001,26.553800000000024,0.41685268,0,0.0
2023-08-20,3.000000000000008,97.5999999999998,Aceh,23.412040000000047,25.13467000000003,0.41352627,0,0.0
2023-11-17,4.300000000000008,96.59999999999984,Aceh,20.047330000000045,22.983480000000043,0.42129952,0,0.0
2024-08-16,4.800000000000006,95.7999999999999,Aceh,23.064700000000016,27.335380000000043,0.40173557,0,0.0
2023-12-30,4.1000000000000085,97.5999999999998,Aceh,20.326070000000016,21.412350000000004,0.42455402,0,0.0
2023-08-07,2.900000000000008,97.79999999999978,Aceh,23.386600000000044,26.541300000000035,0.35831997,0,0.0
2023-01-02,4.800000000000006,97.2999999999998,Aceh,20.962730000000025,25.259580000000028,0.40286037,0,0.0
2024-07-09,3.8000000000000087,96.59999999999984,Aceh,23.736440000000016,28.742800000000045,0.32567707,0,0.0
2024-09-11,3.3000000000000083,97.4999999999998,Aceh,20.67736000000002,23.73214000000001,0.42533875,0,0.0
2024-04-10,5.200000000000005,96.69999999999985,Aceh,24.77502000000004,28.62860000000001,0.32864815,0,0.0
2024-07-13,4.900000000000006,97.6999999999998,Aceh,23.14172000000002,29.87628000000001,0.39060757,0,0.0
2024-09-11,4.000000000000009,97.19999999999982,Aceh,18.86205000000001,21.36468000000002,0.40799603,0,0.0
2023-02-07,3.900000000000009,97.79999999999978,Aceh,17.135980000000018,21.06075000000004,0.413814,0,0.0
2023-12-04,5.100000000000005,96.79999999999984,Aceh,24.983450000000005,27.761960000000045,0.46597725,0,0.0
2023-03-03,2.800000000000008,95.7999999999999,Aceh,23.530730000000005,25.46832000000001,0.42973545,0,0.0
2023-12-20,5.000000000000005,95.39999999999992,Aceh,23.93905000000001,27.922540000000023,0.40021843,0,0.0
2024-05-05,4.700000000000006,97.6999999999998,Aceh,24.273920000000032,31.466760000000026,0.4551435,0,0.0
2023-04-13,4.700000000000006,97.09999999999982,Aceh,19.65646000000004,25.19894000000005,0.35422844,0,0.0
2024-05-12,2.700000000000008,95.7999999999999,Aceh,24.972470000000044,26.495420000000024,0.4280439,0,0.0
2023-05-25,4.200000000000008,97.3999999999998,Aceh,14.88094000000001,19.5009,0.4041116,0,0.0
2024-07-10,4.700000000000006,97.79999999999978,Aceh,23.79684000000003,28.322400000000016,0.45128086,0,0.0
2024-04-17,3.4000000000000083,97.4999999999998,Aceh,19.50726000000003,21.0487,0.4252472,0,0.0
2023-08-25,4.500000000000007,96.09999999999988,Aceh,23.626800000000003,26.434960000000046,0.38737053,0,0.0
2024-02-22,2.100000000000007,97.09999999999982,Aceh,24.97637000000003,27.98130000000004,0.2921535,0,0.0
2023-09-01,3.000000000000008,97.5999999999998,Aceh,22.92855000000003,24.076750000000004,0.42203632,0,0.0
2024-06-12,4.600000000000007,95.7999999999999,Aceh,22.320670000000007,29.906240000000025,0.29121834,0,0.0
2023-06-21,3.8000000000000087,97.4999999999998,Aceh,14.809720000000029,22.62630000000001,0.30238777,0,0.0
2024-04-01,4.1000000000000085,97.79999999999978,Aceh,22.51415000000003,25.44274000000001,0.41095406,0,0.0
2023-07-16,2.700000000000008,97.79999999999978,Aceh,21.237540000000024,28.869560000000035,0.3882272,0,0.0
2023-07-24,4.800000000000006,97.3999999999998,Aceh,22.21090000000004,29.576000000000025,0.38676453,0,0.0
2023-05-01,4.700000000000006,95.89999999999988,Aceh,23.63247000000001,27.70178000000004,0.40422058,0,0.0
2023-11-08,2.600000000000008,96.09999999999988,Aceh,24.59710000000001,26.39440000000002,0.3273795,0,0.0
2023-01-30,3.900000000000009,97.6999999999998,Aceh,16.917380000000037,20.85810000000004,0.41100422,0,0.0
2024-10-09,4.800000000000006,97.5999999999998,Aceh,24.46053000000001,27.12432000000001,0.5011335,0,0.0
2024-09-03,4.300000000000008,95.99999999999989,Aceh,23.733400000000017,29.139730000000043,0.37903267,0,0.0
2023-07-09,3.6000000000000085,97.2999999999998,Aceh,17.076750000000004,17.796140000000037,0.42340305,0,0.0
2024-07-24,5.100000000000005,95.99999999999989,Aceh,17.556200000000047,27.7208,0.2623051,0,0.0
